geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
74215,-16.68415135838626,-49.28738784258814,goiania,GO
74215,-16.68579679637566,-49.28685370766413,goiânia,GO
74215,-16.68581821491744,-49.286605798936854,goiânia,GO
74835,-16.640590500000005,-49.271829749999995,goiania,GO
74835,-16.640590500000005,-49.271829749999995,goiania,GO
74835,-16.640590500000005,-49.271829749999995,goiania,GO
75830,-17.534739769555298,-52.53819023868871,mineiros,GO
75830,-17.535378799072323,-52.54318533033049,mineiros,GO
75830,-17.53560810000228,-52.54389741562577,mineiros,GO
76260,-16.23071246346297,-51.25790065849226,diorama,GO
76260,-16.231261728487514,-51.26003782081439,diorama,GO
76260,-16.231311082953283,-51.25900449078298,diorama,GO
76908,-10.869052500000002,-61.913799,ji-paraná,RO
76908,-10.869052500000002,-61.913799,ji-paraná,RO
76908,-10.871394138711707,-61.924461817920914,ji-parana,RO
78043,-15.539048064220593,-56.095566173276204,cuiaba,MT
78043,-15.539359320870517,-56.09502821297992,cuiaba,MT
78043,-15.539359320870517,-56.09502821297992,cuiaba,MT
78035,-15.580357319500543,-56.03559221031659,cuiaba,MT
78035,-15.580357319500543,-56.03559221031659,cuiaba,MT
78035,-15.580357319500543,-56.03559221031659,cuiaba,MT
78400,-14.148263999999944,-56.883454999999955,diamantino,MT
78400,-14.148263999999944,-56.883454999999955,diamantino,MT
78400,-14.148263999999944,-56.883454999999955,diamantino,MT
80740,-25.434799628080146,-49.3126430770097,curitiba,PR
80740,-25.435868458508846,-49.30871253289282,curitiba,PR
80740,-25.43617240466844,-49.31317037191986,curitiba,PR
81030,-25.470358407438397,-49.260521519706856,curitiba,PR
81030,-25.472143592013335,-49.25998218053558,curitiba,PR
81030,-25.472143592013335,-49.25998218053558,curitiba,PR
82540,-25.382911465851944,-49.25839701114778,curitiba,PR
82540,-25.38321753667202,-49.246339279967835,curitiba,PR
82540,-25.38385722814357,-49.25882350582839,curitiba,PR
82640,-25.367495932121614,-49.23808440921844,curitiba,PR
82640,-25.367495932121614,-49.23808440921844,curitiba,PR
82640,-25.369258944774614,-49.236070300450066,curitiba,PR
82820,-25.40670607048883,-49.19932426977896,curitiba,PR
82820,-25.40687190397595,-49.19957023022105,curitiba,PR
82820,-25.4078320449536,-49.20215362767611,curitiba,PR
83320,-25.4247677510244,-49.17963931626176,pinhais,PR
83320,-25.424855223440364,-49.179424709273455,pinhais,PR
83320,-25.424942711062457,-49.17837981917595,pinhais,PR
83324,-25.41739461555801,-49.19570743865778,pinhais,PR
83324,-25.417780332794624,-49.192695094090816,pinhais,PR
83324,-25.41818195350075,-49.18335736448443,pinhais,PR
83607,-25.44502752815388,-49.492116744185545,campo largo,PR
83607,-25.446841045989174,-49.469595695908154,campo largo,PR
83607,-25.44840517760357,-49.50819779680848,campo largo,PR
85145,-25.73011425828312,-52.11485636744385,foz do jordão,PR
85145,-25.73059960125319,-52.11587917320329,foz do jordao,PR
85145,-25.732720519186927,-52.116003320056414,foz do jordao,PR
85960,-24.484959637132366,-54.29870389206211,marechal candido rondon,PR
85960,-24.522749571002414,-54.05502159533279,marechal candido rondon,PR
85960,-24.523223147194955,-54.05435054577449,marechal candido rondon,PR
87112,-23.442920638138634,-51.88633005313924,sarandi,PR
87112,-23.443386156624268,-51.88549986712414,sarandi,PR
87112,-23.444236947814865,-51.88608628848932,sarandi,PR
87230,-23.615929027148347,-52.471768880553086,jussara,PR
87230,-23.618436309101796,-52.47087788503321,jussara,PR
87230,-23.619903839041157,-52.4658055169862,jussara,PR
87395,-24.26398499999995,-52.97611399999997,rancho alegre d'oeste,PR
87395,-24.306098967841894,-52.956698405135604,rancho alegre d'oeste,PR
87395,-24.306098967841894,-52.956698405135604,rancho alegre d  oeste,PR
88063,-27.57919469635056,-48.533708720435285,florianópolis,SC
88063,-27.603103799612207,-48.47875069758894,florianopolis,SC
88063,-27.659084950602995,-48.48086732445608,florianopolis,SC
88020,-27.583435729384316,-48.542707451151244,florianopolis,SC
88020,-27.583540270615675,-48.542397490564944,florianopolis,SC
88020,-27.583737956979633,-48.541555351376296,florianopolis,SC
88032,-27.469330476410214,-48.46811922044447,florianopolis,SC
88032,-27.47073403314391,-48.468515763076226,florianopolis,SC
88032,-27.47073403314391,-48.468515763076226,florianopolis,SC
88132,-27.62218556423348,-48.66620715188663,palhoca,SC
88132,-27.632015555496363,-48.67410230235863,palhoca,SC
88132,-27.632015555496363,-48.67410230235863,palhoca,SC
88117,-27.569742906856778,-48.607793245852505,sao jose,SC
88117,-27.570366214875275,-48.60878569745477,sao jose,SC
88117,-27.570366214875275,-48.60878569745477,sao jose,SC
88302,-26.908062165549527,-48.66277456188599,itajai,SC
88302,-26.90894109017505,-48.66468790686633,itajai,SC
88302,-26.90894109017505,-48.66468790686633,itajai,SC
88370,-26.870556864526026,-48.67521166920018,navegantes,SC
88370,-26.87422113387191,-48.670807325906615,navegantes,SC
88370,-26.87471256893232,-48.68026287748391,navegantes,SC
88336,-27.007294499999993,-48.64299749999999,balneário camboriú,SC
88336,-27.007359795054885,-48.64285176957224,balneario camboriu,SC
88336,-27.01094006647697,-48.623002440593204,balneario camboriu,SC
29101,-20.32691941707496,-40.271962121009686,vila velha,ES
29101,-20.32691941707496,-40.271962121009686,vila velha,ES
29101,-20.327491220812448,-40.3056193719912,vila velha,ES
29113,-20.36907140082858,-40.35190627135911,vila velha,ES
29113,-20.369077691622877,-40.351907814384134,vila velha,ES
29113,-20.369102854800055,-40.35191398648419,vila velha,ES
29903,-19.382409145317165,-40.0543144402302,linhares,ES
29903,-19.382456865137986,-40.05552190110439,linhares,ES
29903,-19.382548604618997,-40.05560606901579,linhares,ES
29906,-19.345612500000005,-40.056360749999996,linhares,ES
29906,-19.346450412857035,-40.05840800978571,linhares,ES
29906,-19.346986134426025,-40.05765955076855,linhares,ES
30170,-19.913694201928433,-43.939851248794724,belo horizonte,MG
30170,-19.913694201928433,-43.939851248794724,belo horizonte,MG
30170,-19.915194431558678,-43.94025815150987,belo horizonte,MG
30530,-19.923035008598333,-44.00200670676329,belo horizonte,MG
30530,-19.923337425471804,-44.00263585665642,belo horizonte,MG
30530,-19.923683343874472,-44.00174350637663,belo horizonte,MG
30850,-19.91186160782505,-44.00205689272322,belo horizonte,MG
30850,-19.91322628587912,-44.00070779364075,belo horizonte,MG
30850,-19.913446890335656,-44.001784522279934,belo horizonte,MG
31070,-19.835268878267193,-43.97650128421893,belo horizonte,MG
31070,-19.885194000000006,-43.90596225,belo horizonte,MG
31070,-19.885194000000006,-43.90596225,belo horizonte,MG
31140,-19.886558217871787,-43.93576467969885,belo horizonte,MG
31140,-19.887196733049894,-43.934346842101384,belo horizonte,MG
31140,-19.887605298084143,-43.93585220566676,belo horizonte,MG
31260,-19.855478137111184,-43.944631103525865,belo horizonte,MG
31260,-19.855485000000005,-43.94453625,belo horizonte,MG
31260,-19.856494204163262,-43.94315124277467,belo horizonte,MG
32185,-19.836383249532382,-44.0265984916027,contagem,MG
32185,-19.83655689448146,-44.02660068964003,contagem,MG
32185,-19.83661955724217,-44.0358911153661,contagem,MG
32423,-19.976600471856063,-44.06974118014234,ibirite,MG
32423,-19.976600471856063,-44.06974118014234,ibirite,MG
32423,-19.9863125498017,-44.0673785498017,ibirite,MG
32676,-19.93488123016824,-44.11997985143726,betim,MG
32676,-19.93493169323367,-44.119648626590205,betim,MG
32676,-19.93493169323367,-44.119648626590205,betim,MG
32667,-19.957052766028042,-44.13985961157595,betim,MG
32667,-19.95727426740965,-44.14296237204316,betim,MG
32667,-19.957402411605166,-44.13793850669947,betim,MG
35680,-20.059747366598156,-44.543699863077535,itaúna,MG
35680,-20.0626465384578,-44.55274288254744,itauna,MG
35680,-20.06292049643432,-44.55560452170816,itauna,MG
36010,-21.758843232298506,-43.34985836594725,juiz de fora,MG
36010,-21.75999744186042,-43.34683063572619,juiz de fora,MG
36010,-21.760101,-43.34298975,juiz de fora,MG
36160,-21.335780649085237,-43.03898931109085,guarani,MG
36160,-21.335780649085237,-43.03898931109085,guarani,MG
36160,-21.335780649085237,-43.03898931109085,guarani,MG
37410,-21.61831059117201,-45.25333932593221,tres coracoes,MG
37410,-21.638311683381644,-45.36335066568594,tres coracoes,MG
37410,-21.639014999999993,-45.36305999999998,tres coracoes,MG
38022,-19.753235573548412,-47.94017447083587,uberaba,MG
38022,-19.753279937913366,-47.940304731787975,uberaba,MG
38022,-19.754161401953123,-47.94042742710273,uberaba,MG
38200,-20.011501001053034,-48.93865350114877,frutal,MG
38200,-20.01167147278306,-48.926444058832864,frutal,MG
38200,-20.011886907374475,-48.93360445520405,frutal,MG
38307,-18.929915355688507,-49.4815260865869,ituiutaba,MG
38307,-18.929915355688507,-49.4815260865869,ituiutaba,MG
38307,-18.966591942322538,-49.47185041687907,ituiutaba,MG
38304,-18.980057951431224,-49.44769781985923,ituiutaba,MG
38304,-18.980761840148762,-49.44956305693134,ituiutaba,MG
38304,-18.981118986716094,-49.44847912100879,ituiutaba,MG
11704,-24.013616718712665,-46.43399684827067,praia grande,SP
11704,-24.019640591176618,-46.47370814293955,praia grande,SP
11704,-24.020167167136314,-46.47526530943325,praia grande,SP
11720,-24.005057375238064,-46.45656042477931,praia grande,SP
11720,-24.005678375238073,-46.45598089924407,praia grande,SP
11720,-24.00635231695426,-46.4561599247793,praia grande,SP
12043,-23.01934991845442,-45.61576608367227,taubate,SP
12043,-23.020530567581574,-45.61717798956174,taubate,SP
12043,-23.022651606711193,-45.62020892761237,taubate,SP
12053,-22.994082813999967,-45.58151197799998,taubate,SP
12053,-22.99602587018684,-45.57133841556578,taubate,SP
12053,-22.996197680010766,-45.579124567885536,taubate,SP
12242,-23.192434477927225,-45.897002580904825,sao jose dos campos,SP
12242,-23.19275348932418,-45.89869016472386,sao jose dos campos,SP
12242,-23.193099325004347,-45.90425097530149,sao jose dos campos,SP
12425,-22.92696999359124,-45.47529064733547,pindamonhangaba,SP
12425,-22.92767741313378,-45.47760361646201,pindamonhangaba,SP
12425,-22.927966293318512,-45.4723545628773,pindamonhangaba,SP
12919,-22.962519540544218,-46.56184281398158,braganca paulista,SP
12919,-22.962806999999994,-46.55968069356184,braganca paulista,SP
12919,-22.964622065704884,-46.56634093491522,braganca paulista,SP
12924,-22.859813351361435,-46.534805861881296,braganca paulista,SP
12924,-22.859813351361435,-46.534805861881296,braganca paulista,SP
12924,-22.86015021047438,-46.53172071047437,braganca paulista,SP
13015,-22.89565240276799,-47.06058600000001,campinas,SP
13015,-22.896465620005042,-47.06049933199293,campinas,SP
13015,-22.89684435498297,-47.05782953220033,campinas,SP
13202,-23.19292385103985,-46.87642530127315,jundiai,SP
13202,-23.196068696087476,-46.88059361267247,jundiai,SP
13202,-23.196264189595265,-46.87869436231191,jundiai,SP
13324,-23.202326933666114,-47.310678921461076,salto,SP
13324,-23.20233175572998,-47.31071715143302,salto,SP
13324,-23.20233175572998,-47.31071715143302,salto,SP
13412,-22.659443707455775,-47.65464990550516,piracicaba,SP
13412,-22.660751493479122,-47.65512061558667,piracicaba,SP
13412,-22.663860841796993,-47.65875299376759,piracicaba,SP
13500,-22.3904025,-47.56517550000001,rio claro,SP
13500,-22.393181999999946,-47.56175449999995,rio claro,SP
13500,-22.393968645673603,-47.56142924789879,rio claro,SP
13840,-22.35388356277169,-46.92192583486394,mogi guacu,SP
13840,-22.354182678869392,-46.923056233781665,mogi guacu,SP
13840,-22.35460174103596,-46.93364816383631,mogi-guacu,SP
14350,-21.007316999999944,-47.40856999999997,altinopolis,SP
14350,-21.013577999999995,-47.39330700000001,altinopolis,SP
14350,-21.01594451051416,-47.3924947033897,altinopolis,SP
14403,-20.532984442771863,-47.366053101687,franca,SP
14403,-20.533933680369124,-47.36738405710959,franca,SP
14403,-20.534480999999992,-47.367729,franca,SP
14540,-20.02724233277207,-47.74518594520016,igarapava,SP
14540,-20.028802100136538,-47.75320411426742,igarapava,SP
14540,-20.029428729760596,-47.74460199190878,igarapava,SP
14850,-21.336500999999945,-48.074664499999955,pradopolis,SP
14850,-21.34876279604216,-48.0863745920843,pradopolis,SP
14850,-21.351458364910343,-48.08679089966099,pradopolis,SP
15046,-20.741380623427997,-49.383927774084455,sao jose do rio preto,SP
15046,-20.747200070923792,-49.38572746207185,sao jose do rio preto,SP
15046,-20.747207984731546,-49.38762997812197,sao jose do rio preto,SP
15130,-20.789390999999945,-49.505304499999966,mirassol,SP
15130,-20.800016011180677,-49.50043842540455,mirassol,SP
15130,-20.80023800010758,-49.55536956126953,mirassol,SP
16025,-21.199474445467107,-50.43814074271452,araçatuba,SP
16025,-21.20806629952562,-50.44812175698824,aracatuba,SP
16025,-21.20806629952562,-50.44812175698824,aracatuba,SP
17160,-22.025105515101828,-48.92006274508528,arealva,SP
17160,-22.025175697844553,-48.91998727078656,arealva,SP
17160,-22.02558945979598,-48.91734582678692,arealva,SP
18131,-23.524095340723772,-47.15078879029439,sao roque,SP
18131,-23.525107381509503,-47.15166249560005,sao roque,SP
18131,-23.525235409815657,-47.15548038024807,são roque,SP
18460,-23.94878554590213,-49.49615278264505,itarare,SP
18460,-24.06785777799996,-49.32171999999997,itarare,SP
18460,-24.099321011136663,-49.32545915693917,itarare,SP
18604,-22.868886547090067,-48.42818123198219,botucatu,SP
18604,-22.87040990804759,-48.42466656279547,botucatu,SP
18604,-22.870789333891146,-48.42583116126143,botucatu,SP
18683,-22.59284374522339,-48.8047563257567,lencois paulista,SP
18683,-22.592993929237185,-48.80679027552383,lencois paulista,SP
18683,-22.59451051262094,-48.80289703788161,lencois paulista,SP
05665,-23.61319323594008,-46.72192942449765,sao paulo,SP
05665,-23.61319323594008,-46.72192942449765,sao paulo,SP
05665,-23.61428449753836,-46.72000863771221,são paulo,SP
05757,-23.622520976686474,-46.76073299999999,são paulo,SP
05757,-23.622520976686474,-46.76073299999999,sao paulo,SP
05757,-23.622520976686474,-46.76073299999999,sao paulo,SP
05787,-23.611968660280475,-46.75439829323671,sao paulo,SP
05787,-23.612854714957596,-46.75497483833455,sao paulo,SP
05787,-23.616236158203005,-46.75693672370017,sao paulo,SP
05887,-23.672794448614223,-46.796145958804466,são paulo,SP
05887,-23.672874116010018,-46.79625821828168,sao paulo,SP
05887,-23.67308939938832,-46.79556006064975,sao paulo,SP
06056,-23.56336969637593,-46.78699223452021,osasco,SP
06056,-23.563427333602682,-46.78654448277466,osasco,SP
06056,-23.56353208844737,-46.78645726652829,osasco,SP
06286,-23.502864133216036,-46.77313941508444,osasco,SP
06286,-23.503285424375274,-46.77204481790656,osasco,SP
06286,-23.50331253038265,-46.775610331236756,osasco,SP
06327,-23.525251922169332,-46.82212422128823,carapicuiba,SP
06327,-23.527289639089876,-46.82845437969661,carapicuiba,SP
06327,-23.52805590383446,-46.835051584353394,carapicuíba,SP
06458,-23.48458263268506,-46.82032483185356,barueri,SP
06458,-23.485553090192738,-46.82366554222137,barueri,SP
06458,-23.48565938105176,-46.82490210471504,barueri,SP
06694,-23.536045654850113,-46.94279597843593,itapevi,SP
06694,-23.537329343592134,-46.940299071391074,itapevi,SP
06694,-23.537462592347392,-46.94126487474246,itapevi,SP
06768,-23.607512999999997,-46.76161049999999,taboão da serra,SP
06768,-23.607693000000005,-46.75265774999998,taboao da serra,SP
06768,-23.607693000000005,-46.75265774999998,taboao da serra,SP
07112,-23.465304114698753,-46.51148732089968,guarulhos,SP
07112,-23.465304114698753,-46.51148732089968,guarulhos,SP
07112,-23.465304114698753,-46.51148732089968,guarulhos,SP
07180,-23.44842,-46.47255256549716,guarulhos,SP
07180,-23.44842,-46.47255256549716,guarulhos,SP
07180,-23.448989860118864,-46.47480372300768,guarulhos,SP
07145,-23.400108922009352,-46.482286091176626,guarulhos,SP
07145,-23.40026638550986,-46.47905996863639,guarulhos,SP
07145,-23.401033587206072,-46.47984414648908,guarulhos,SP
08030,-23.49509372334138,-46.427590276714255,sao paulo,SP
08030,-23.496187704137565,-46.42688595198796,são paulo,SP
08030,-23.49619286402227,-46.423157923403465,sao paulo,SP
08223,-23.48426678072605,-46.61319143713042,sao paulo,SP
08223,-23.520961769179355,-46.46906512874637,sao paulo,SP
08223,-23.520961769179355,-46.46906512874637,sao paulo,SP
08390,-23.43311223961746,-46.77523232168784,sao paulo,SP
08390,-23.481250780411177,-46.63576625446735,sao paulo,SP
08390,-23.481579300808328,-46.63595609052599,são paulo,SP
09163,-23.7622680628159,-46.46728047262276,santo andré,SP
09163,-23.7623436628035,-46.471003216578715,santo andre,SP
09163,-23.76273980322003,-46.47758260644005,santo andre,SP
09290,-23.635806400513495,-46.536029232615626,santo andre,SP
09290,-23.64139995974959,-46.507899080212354,santo andre,SP
09290,-23.64140190867915,-46.5078965291419,santo andré,SP
09790,-23.659702491257434,-46.597951989468406,sao bernardo do campo,SP
09790,-23.7025677086127,-46.582500247824335,sao bernardo do campo,SP
09790,-23.702808695297986,-46.5828668792067,sao bernardo do campo,SP
09890,-23.690570383865076,-46.56562143435861,são bernardo do campo,SP
09890,-23.690570383865076,-46.56562143435861,sao bernardo do campo,SP
09890,-23.690570383865076,-46.56562143435861,sao bernardo do campo,SP
11320,-23.96471422888113,-46.38144586151197,sao vicente,SP
11320,-23.96471422888113,-46.38144586151197,sao vicente,SP
11320,-23.96471422888113,-46.38144586151197,sao vicente,SP
11410,-23.94771120644415,-46.291763713821936,guarujá,SP
11410,-23.94771120644415,-46.291763713821936,guarujá,SP
11410,-23.94771120644415,-46.291763713821936,guarujá,SP
11450,-23.934471411881795,-46.305242649864454,guaruja,SP
11450,-23.935110078599724,-46.30404698312717,guaruja,SP
11450,-23.936687246322087,-46.30532014244533,guaruja,SP
11674,-23.622994315116227,-45.427333382289305,caraguatatuba,SP
11674,-23.624100384320887,-45.43998054993595,caraguatatuba,SP
